id_a,id_b,x,y,dtheta,msg_id
0,1,1.5384412673206793,0.16992360361285613,-0.3758229658958965,331
0,3,2.9007226761065072,-0.4727014956516178,0.0,332
1,3,1.9578428950097164,0.1509619696767841,0.0,333
2,1,1.6471300624341827,-0.6329567302017216,0.05587571134371368,334
2,3,3.1239417992309497,-0.1880841028197619,0.0,335
0,1,1.5306801584809726,0.16960725215274017,-0.35878542718305806,336
0,3,3.1595443623617125,-0.5358063165484763,0.0,337
1,3,2.07562905950984,0.16217940331453815,0.0,338
2,1,1.6376102298879125,-0.629521836615843,0.054149480773869406,339
2,3,3.1216829147814233,-0.1830237987816381,0.0,340
0,1,1.5236768825521543,0.1691456367638649,-0.35340311622265663,341
0,3,3.1176554737801347,-0.5261727070931456,0.0,342
1,3,2.0708229122381634,0.16113718619021927,0.0,343
2,1,1.5314776314063907,-0.5914636296825764,0.03734828122849127,344
2,3,3.1998834491912986,-0.18712815189773896,0.0,345
0,1,1.559610164631568,0.17095476780926455,-0.3776723100963038,346
0,3,3.145422097291954,-0.5342327098033058,0.0,347
1,3,2.0462008437711496,0.13998275668713045,0.0,348
2,3,3.168891023806815,-0.21356634824751083,0.0,349
0,1,1.5077141030660326,0.16965289570497355,-0.33176549630128005,350
0,3,3.1662004582268723,-0.6255137755121548,0.0,351
1,3,2.1107206514076062,0.005842588326313011,0.0,352
2,3,3.2578403004063334,-0.3673718719064389,0.0,353
0,1,1.5370980765368059,0.1693031813189561,-0.36630461756661326,354
0,3,3.1831987639375847,-0.8739344737049373,0.0,355
1,3,2.1743769408870492,-0.18655822985551287,0.0,356
2,1,1.5107531773187606,-0.5844848993708396,0.004346633224269374,357
2,3,3.313791049702148,-0.5662716485510702,0.0,358
0,1,1.545243723195927,0.17138350216417925,-0.3701880632988371,359
0,3,3.0409717680964534,-1.0455649008719516,0.0,360
1,3,2.181064593640758,-0.4357020277554263,0.0,361
2,3,3.2146821362362425,-0.789874818633514,0.0,362
0,1,1.5430522300603686,0.16962300328927038,-0.38645168394482315,363
0,3,2.9953500640773885,-1.2434147251216292,0.0,364
1,3,2.1668858283405834,-0.6402043929136118,0.0,365
2,1,1.510369401745461,-0.5844729239571437,0.0024614499591924808,366
2,3,3.254399372410609,-1.0114086377913818,0.0,367
0,1,1.5874278161401176,0.17221850792087212,-0.4200385095713305,368
0,3,3.0010793342819753,-1.4555439087710564,0.0,369
1,3,2.1868690614261097,-0.7417075398264922,0.0,370
