id_a,id_b,x,y,dtheta
<<<<<<< HEAD
=======
2,3,2.925382878454825,-0.3071451324836563,0.0
1,3,1.8005095578971917,0.08064276104495888,0.0
1,3,1.8001598534300682,0.08131493042615923,0.0
1,3,1.803180106872957,0.08079713522588679,0.0
1,3,1.7969564246355838,0.0814826297804768,0.0
0,3,2.869676455957316,0.5784726716285027,0.0
2,1,1.1150046815549257,-0.3305706345800334,0.07234853394888542
2,3,2.913249828425256,-0.30574888695489505,0.0
1,3,1.8016070346185735,0.08062188615920828,0.0
0,3,2.8480798687331315,0.5695482396457429,0.0
2,1,1.1210214375379537,-0.34074890130753144,0.019752055330594587
2,3,2.8801070511774993,-0.3033276848705598,0.0
1,3,1.797074936064108,0.0814516036580646,0.0
0,3,2.8507872011544912,0.5723757755010662,0.0
2,1,1.1339770106908995,-0.353836784521017,-0.03025179727389694
2,3,2.9745640230328205,-0.3145843672269268,0.0
1,3,1.790671416270504,0.08008370759471539,0.0
2,1,1.1248543563456008,-0.34711726512231433,-0.005371332957774707
2,3,2.9971221119021045,-0.31745856486752105,0.0
0,1,1.075294190735367,0.497310676217119,0.042218605938686024
0,3,2.839885947013033,0.5744595108906311,0.0
1,3,1.7925561888631174,0.08121669400418331,0.0
0,3,2.889126116705523,0.5823944204902121,0.0
2,1,1.1201965397545992,-0.3424481939280472,0.007553192435846518
2,3,2.953802942531545,-0.31020132118333865,0.0
1,3,1.794220739932296,0.08145111673312616,0.0
2,1,1.1410276375294572,-0.37576469992465245,-0.14466625627097393
2,3,2.9824519524221142,-0.3138159191958301,0.0
0,1,1.08247200373465,0.4989089142222461,0.014042070138388058
0,3,2.851683879162995,0.570470554107393,0.0
1,3,1.7973728930564516,0.08161742196656394,0.0
2,1,1.1244938901503336,-0.3501670749124286,-0.029116377074101172
2,3,2.9511707515185237,-0.31179256255409477,0.0
0,1,1.0717153553845162,0.4956946191813262,0.042606751520914574
0,3,2.8500262014013855,0.5754189096003963,0.0
1,3,1.7983382285062386,0.08148756405227821,0.0
0,3,2.905435457028371,0.586709616538102,0.0
2,1,1.1285021236423747,-0.3537675069513426,-0.03354904954975084
2,3,2.9286233656460334,-0.3074353655467482,0.0
1,3,1.794932350125609,0.0812412875556113,0.0
0,3,2.867201793918479,0.5801779797574651,0.0
2,1,1.1231128180929966,-0.3430294165249367,0.018100142437922736
2,3,2.922897615019692,-0.30650217013178654,0.0
1,3,1.7973280150986177,0.08128855485329746,0.0
2,1,1.1318828518207182,-0.3593981038114001,-0.062331088159194394
2,3,2.9876781170918743,-0.3120626394062151,0.0
0,1,1.082202287629025,0.498350068615197,-0.0015349272702208608
0,3,2.8784473026379835,0.578219692522085,0.0
1,3,1.7968718220342228,0.08058637364316446,0.0
2,1,1.1212274578514907,-0.33711063583711615,0.05158238336474334
2,3,2.9356291925793214,-0.3082395378648531,0.0
0,3,2.9006354592406414,0.5831404769704829,0.0
1,3,1.7987768983912689,0.08145329533384821,0.0
0,3,2.8743783107658842,0.5771314325771181,0.0
2,1,1.1268126043965792,-0.34817907366437617,-0.014787342733653992
2,3,2.969131711745749,-0.31432735839142867,0.0
1,3,1.7953777004343534,0.08078287809261588,0.0
0,3,2.841064422756948,0.5695673481366949,0.0
2,1,1.1138811213763262,-0.33159540970623924,0.059396419119350154
2,3,2.958043455383286,-0.3069574277856849,0.0
1,3,1.7966713605922395,0.08141408666892963,0.0
2,1,1.118094684083186,-0.3490357409032094,-0.03487307484486334
2,3,2.9937170838842233,-0.31447409881597305,0.0
0,1,1.1435309694688989,0.3893926716889709,-2.2992858302474213
0,3,2.91890747957172,0.5893821131076215,0.0
1,3,1.7985052692502452,0.08041259356527113,0.0
0,3,2.832184508148556,0.5679649887192072,0.0
2,1,1.1380854762556118,-0.3570503964825716,-0.033660946451862225
2,3,2.9633865225956493,-0.30800532659755697,0.0
1,3,1.791653835613979,0.08128221676565317,0.0
0,3,2.897062392736342,0.5842525723083019,0.0
2,1,1.1100890286912395,-0.34015905048458855,0.0044542109190337355
2,3,2.9260423581109163,-0.3076429928657207,0.0
1,3,1.7960675548808285,0.080521331626521,0.0
0,3,2.882059499812715,0.5812213361554662,0.0
2,1,1.1071259743669928,-0.4537946690404978,-0.6614701349252735
2,3,2.924171731564983,-0.3078313020072591,0.0
1,3,1.7951189745255292,0.08032768695103785,0.0
0,3,2.918125180061531,0.589986255767514,0.0
2,1,1.1221397437228002,-0.3383710350096784,0.03923574640159509
2,3,2.9758322169577265,-0.3143446835659986,0.0
1,3,1.7981460792698543,0.08043685398848827,0.0
0,3,2.833869526117483,0.5688098082518496,0.0
2,1,1.1228836839872414,-0.3406869787110707,0.0324319976578374
2,3,2.9130483574200303,-0.3057711818848676,0.0
1,3,1.7929424306678508,0.080344645776533,0.0
2,1,1.1229524729029163,-0.3587732484665434,-0.0830809934863363
2,3,2.9591814470700117,-0.31115755309739634,0.0
0,1,1.059197769867663,0.49135121469008763,0.04105440523674877
0,3,2.8904178649706327,0.5819006052288308,0.0
1,3,1.796559621303252,0.08137421574715288,0.0
0,3,2.8800609750106867,0.5808992053528519,0.0
2,1,1.1258211298988778,-0.3503499040923737,-0.025489978798887557
2,3,2.9270261565251112,-0.3070635297083156,0.0
1,3,1.7951854642561127,0.08149821151597172,0.0
2,1,1.1318464993739061,-0.3485143574601499,0.004433611835787391
2,3,2.9725134404916354,-0.3128468973254557,0.0
0,1,1.131534059655279,0.3841589529088097,-2.306742609759955
0,3,2.841426758918088,0.5712729713928981,0.0
1,3,1.7980569972004377,0.08137551008086556,0.0
0,1,1.077759467775985,0.49797443309979134,0.009892246450168523
0,3,2.9117710328223674,0.5872983167489094,0.0
2,1,1.1185113004213194,-0.33326024038820545,0.06457875600322407
2,3,2.9038982494526167,-0.3031484503282398,0.0
1,3,1.7997869222379983,0.08145186028808199,0.0
0,3,2.901653289392218,0.5850147960163345,0.0
2,1,1.1126450707891418,-0.3590735446543631,-0.10721834599454912
2,3,2.979550784401912,-0.31508182555888176,0.0
1,3,1.7988864381244096,0.08044480607575016,0.0
0,3,2.84028413225955,0.5701471220181601,0.0
2,1,1.1121874205403095,-0.3574476366624979,-0.09903828421138017
2,3,2.936048871665129,-0.30913629480983845,0.0
1,3,1.7992092867257852,0.08125032014257028,0.0
0,3,2.9320103265174393,0.5901089779753292,0.0
2,1,1.1278814274357187,-0.3390556696210876,0.05364046160348512
2,3,2.908359305705464,-0.305082047687847,0.0
1,3,1.79961157798063,0.08072006590137193,0.0
0,3,2.84058003595991,0.5712114790482059,0.0
2,1,1.1152978103807087,-0.34238694817344906,-0.002288248506301702
2,3,2.9387312585853183,-0.30917390248798615,0.0
1,3,1.7970016549372585,0.0812519246967496,0.0
0,3,2.8949381860551946,0.5834183742019119,0.0
2,1,1.1289579283739333,-0.3645291216317463,-0.10275739807656475
2,3,2.9745391669841963,-0.312843798594144,0.0
1,3,1.79388237041314,0.08114519119499305,0.0
2,1,1.1206837286814868,-0.34030232128693066,0.020163889767755756
2,3,2.96791212857644,-0.30981885341364196,0.0
0,1,1.073433302899135,0.4949096704753627,0.010255694051788897
0,3,2.8604253279328504,0.5793598012270583,0.0
1,3,1.7933122374237769,0.08111526847235392,0.0
0,1,1.0674720374426736,0.4925704672095078,0.014225570714207457
0,3,2.918278937664938,0.5871908764206243,0.0
2,1,1.135219185111207,-0.3709406272828717,-0.12853336780181945
2,3,2.910605967410834,-0.3057142707859563,0.0
1,3,1.7988051175907114,0.0815595993757068,0.0
0,1,1.068717268818823,0.49446998894061633,0.041147809697172334
0,3,2.887340192000665,0.5826805538379108,0.0
2,1,1.1099859437797412,-0.3424381070095828,-0.007305496285048615
2,3,2.88502841750677,-0.3027063887853024,0.0
1,3,1.7984629335182787,0.08037689690404384,0.0
0,1,1.1044845925817,0.5094106180409227,0.012252686653777024
0,3,2.9087884993330175,0.5837636901054325,0.0
2,1,1.1314860877220099,-0.3593287134416656,-0.06311479615875429
2,3,2.9651619700947305,-0.3114913819097474,0.0
1,3,1.798042632789503,0.08048595530509378,0.0
0,3,2.86689633457819,0.5758522480695442,0.0
2,1,1.118225430994811,-0.34916465036502226,-0.03535835685242773
2,3,2.9336524431106916,-0.30700236007882487,0.0
1,3,1.7987800735167212,0.08051247166945448,0.0
0,3,2.891048644510732,0.5828440754032361,0.0
2,1,1.12190501295752,-0.33925318145553984,0.03129010302562252
2,3,3.0031282335621463,-0.31709207764134495,0.0
1,3,1.7978106476669562,0.08052446004410964,0.0
0,3,2.918501962479458,0.5887566391657483,0.0
2,1,1.1166810140436292,-0.32946133941708955,0.08753051429793993
2,3,3.0119820453682036,-0.31803851395820004,0.0
1,3,1.793357313734773,0.08148060556574996,0.0
0,3,2.8944722026534184,0.5812546116705087,0.0
2,1,1.1178234987958762,-0.34573112528255695,-0.017375991804382835
2,3,2.9123792830657163,-0.3053477788588359,0.0
