id_a,id_b,timestamp,x0,x1,x2,std_x0,std_x1,std_x2,trace_P,cross_cov_norm,cc_0_1,cc_0_2,cc_0_3,cc_1_2,cc_1_3,cc_2_3,trace_P_before,eig_min_P,sym_err_P,phi_trace,correction_norm,residual_norm,residual
1,3,1787861855.563925,0.633159,0.027037,-0.163145,0.238103,0.248234,0.209960,0.162397,0.271067,0.077092,0.000000,0.082699,0.000000,0.111276,0.000000,0.162425,0.032814,0.000000,3.000000,0.000717,0.136809,0.115000;0.074107
0,1,1787861855.965072,0.633803,0.027248,-0.162940,0.238107,0.248153,0.209759,0.162274,0.271122,0.077173,0.000000,0.082665,0.000000,0.111284,0.000000,0.162492,0.032691,0.000000,3.000000,0.000708,0.106709,0.098267;0.026718;0.031881
0,3,1787861856.065348,0.633647,0.027221,-0.163068,0.238102,0.248152,0.209759,0.162271,0.271835,0.077180,0.000000,0.083955,0.000000,0.110699,0.000000,0.162281,0.032690,0.000000,3.000000,0.000203,0.070630,-0.066366;-0.024168
1,3,1787861856.263806,0.633335,0.027218,-0.163382,0.238146,0.248152,0.209810,0.162313,0.270081,0.077187,0.000000,0.082081,0.000000,0.110813,0.000000,0.162327,0.032706,0.000000,3.000000,0.000442,0.125647,0.105047;0.068936
0,1,1787861856.664777,0.634046,0.027537,-0.163418,0.238136,0.248074,0.209600,0.162182,0.270135,0.077265,0.000000,0.082051,0.000000,0.110818,0.000000,0.162392,0.032582,0.000000,3.000000,0.000780,0.116231,0.112483;0.028151;0.008040
0,3,1787861856.762363,0.633818,0.027517,-0.163595,0.238177,0.248075,0.209652,0.162223,0.271414,0.077271,0.000000,0.083646,0.000000,0.110497,0.000000,0.162231,0.032599,0.000000,3.000000,0.000289,0.106573,-0.104689;-0.019948
1,3,1787861856.864005,0.633470,0.027499,-0.163916,0.238179,0.248074,0.209658,0.162226,0.269805,0.077278,0.000000,0.081846,0.000000,0.110681,0.000000,0.162239,0.032599,0.000000,3.000000,0.000474,0.136137,0.121207;0.061984
0,1,1787861857.165869,0.634110,0.027673,-0.163631,0.238148,0.247999,0.209430,0.162079,0.269858,0.077354,0.000000,0.081819,0.000000,0.110684,0.000000,0.162282,0.032472,0.000000,3.000000,0.000722,0.110734,0.100088;0.025656;0.039826
1,3,1787861857.263526,0.633780,0.027625,-0.163820,0.238138,0.247992,0.209419,0.162066,0.270302,0.077364,0.000000,0.080940,0.000000,0.111998,0.000000,0.162094,0.032471,0.000000,3.000000,0.000383,0.098747,0.089005;0.042768
0,1,1787861857.464980,0.634462,0.027914,-0.163811,0.238083,0.247919,0.209170,0.161900,0.270361,0.077437,0.000000,0.080937,0.000000,0.111987,0.000000,0.162095,0.032338,0.000000,3.000000,0.000741,0.115753,0.111569;0.028203;0.012486
0,3,1787861857.565505,0.634073,0.027886,-0.164081,0.238064,0.247919,0.209158,0.161885,0.272055,0.077444,0.000000,0.082899,0.000000,0.111712,0.000000,0.161900,0.032332,0.000000,3.000000,0.000474,0.128289,-0.124660;-0.030298
0,1,1787861857.663412,0.634675,0.028098,-0.163954,0.238072,0.247851,0.208988,0.161785,0.272100,0.077514,0.000000,0.082868,0.000000,0.111717,0.000000,0.161974,0.032229,0.000000,3.000000,0.000651,0.104894,0.098977;0.025307;0.023787
0,3,1787861857.762033,0.634500,0.028059,-0.164072,0.238053,0.247847,0.208975,0.161768,0.272212,0.077524,0.000000,0.083801,0.000000,0.110887,0.000000,0.161785,0.032225,0.000000,3.000000,0.000215,0.063595,-0.060043;-0.020958
1,3,1787861857.864094,0.633903,0.027942,-0.164522,0.238067,0.247845,0.209008,0.161788,0.271783,0.077539,0.000000,0.082641,0.000000,0.111603,0.000000,0.161816,0.032235,0.000000,3.000000,0.000756,0.150680,0.129609;0.076850
0,1,1787861857.965495,0.634530,0.028156,-0.164372,0.238000,0.247779,0.208756,0.161617,0.271827,0.077606,0.000000,0.082614,0.000000,0.111608,0.000000,0.161798,0.032105,0.000000,3.000000,0.000679,0.112151,0.105505;0.026601;0.027186
0,3,1787861858.064960,0.634359,0.028148,-0.164489,0.237989,0.247779,0.208751,0.161610,0.272670,0.077612,0.000000,0.083685,0.000000,0.111374,0.000000,0.161617,0.032102,0.000000,3.000000,0.000207,0.076719,-0.073241;-0.022837
1,3,1787861858.263664,0.633987,0.028102,-0.164827,0.238038,0.247780,0.208810,0.161658,0.271873,0.077622,0.000000,0.082417,0.000000,0.111834,0.000000,0.161673,0.032121,0.000000,3.000000,0.000505,0.136420,0.117862;0.068696
0,3,1787861858.364795,0.633803,0.028096,-0.164953,0.238042,0.247780,0.208823,0.161666,0.272746,0.077628,0.000000,0.083455,0.000000,0.111663,0.000000,0.161675,0.032124,0.000000,3.000000,0.000223,0.077721,-0.072797;-0.027223
1,3,1787861858.463402,0.633315,0.028016,-0.165308,0.238041,0.247777,0.208825,0.161665,0.272662,0.077641,0.000000,0.082629,0.000000,0.112391,0.000000,0.161691,0.032126,0.000000,3.000000,0.000609,0.142186,0.126640;0.064645
1,3,1787861858.564390,0.632981,0.027965,-0.165543,0.238023,0.247771,0.208791,0.161639,0.272847,0.077650,0.000000,0.082184,0.000000,0.113013,0.000000,0.161665,0.032118,0.000000,3.000000,0.000412,0.119413,0.107212;0.052585
0,1,1787861858.765167,0.633507,0.028057,-0.165181,0.238014,0.247708,0.208613,0.161529,0.272898,0.077716,0.000000,0.082176,0.000000,0.113006,0.000000,0.161704,0.032015,0.000000,3.000000,0.000645,0.103391,0.088363;0.021817;0.049048
1,3,1787861858.864896,0.633276,0.028025,-0.165338,0.238008,0.247703,0.208586,0.161512,0.273353,0.077720,0.000000,0.081784,0.000000,0.113848,0.000000,0.161535,0.032011,0.000000,3.000000,0.000282,0.102653,0.092518;0.044476
0,1,1787861858.965240,0.633841,0.028183,-0.165120,0.237936,0.247640,0.208341,0.161345,0.273406,0.077783,0.000000,0.081788,0.000000,0.113834,0.000000,0.161512,0.031886,0.000000,3.000000,0.000626,0.107093,0.098430;0.024050;0.034671
0,3,1787861859.065386,0.633446,0.028159,-0.165372,0.237989,0.247642,0.208419,0.161404,0.274807,0.077791,0.000000,0.083426,0.000000,0.113590,0.000000,0.161421,0.031911,0.000000,3.000000,0.000470,0.117024,-0.112867;-0.030911
1,3,1787861859.163793,0.633178,0.028110,-0.165596,0.237991,0.247639,0.208413,0.161401,0.274831,0.077799,0.000000,0.082876,0.000000,0.114155,0.000000,0.161419,0.031911,0.000000,3.000000,0.000353,0.106923,0.093287;0.052250
1,3,1787861859.263206,0.632855,0.028101,-0.165743,0.237981,0.247636,0.208387,0.161383,0.275061,0.077804,0.000000,0.082487,0.000000,0.114770,0.000000,0.161401,0.031905,0.000000,3.000000,0.000355,0.149356,0.143616;0.041006
0,1,1787861859.466029,0.632712,0.028376,-0.165488,0.237976,0.247578,0.208226,0.161285,0.275112,0.077866,0.000000,0.082490,0.000000,0.114757,0.000000,0.161448,0.031811,0.000000,3.000000,0.000401,0.173155,-0.013359;0.137440;0.104473
0,3,1787861859.564777,0.632064,0.028280,-0.165908,0.237951,0.247577,0.208216,0.161269,0.276422,0.077875,0.000000,0.084074,0.000000,0.114473,0.000000,0.161285,0.031805,0.000000,3.000000,0.000777,0.267829,-0.205525;0.171732
1,3,1787861859.664332,0.631460,0.028412,-0.165788,0.238011,0.247578,0.208299,0.161333,0.276147,0.077883,0.000000,0.083376,0.000000,0.114889,0.000000,0.161345,0.031834,0.000000,3.000000,0.000630,0.212399,0.211067;0.023749
0,1,1787861859.761552,0.630646,0.028654,-0.165183,0.238011,0.247520,0.208149,0.161242,0.276195,0.077943,0.000000,0.083370,0.000000,0.114882,0.000000,0.161399,0.031745,0.000000,3.000000,0.001043,0.320840,-0.125721;0.224126;0.192094
0,3,1787861859.865601,0.629989,0.028510,-0.165651,0.237993,0.247520,0.208132,0.161226,0.277009,0.077951,0.000000,0.084486,0.000000,0.114572,0.000000,0.161242,0.031738,0.000000,3.000000,0.000819,0.384612,-0.244764;0.296676
0,1,1787861860.264553,0.628705,0.028787,-0.164580,0.238022,0.247464,0.208025,0.161167,0.277052,0.078010,0.000000,0.084466,0.000000,0.114576,0.000000,0.161320,0.031664,0.000000,3.000000,0.001695,0.479067,-0.204384;0.318410;0.293849
0,3,1787861860.365456,0.628354,0.029400,-0.163205,0.238030,0.247457,0.207986,0.161151,0.277094,0.078011,0.000000,0.085327,0.000000,0.113757,0.000000,0.161180,0.031657,0.000000,3.000000,0.001546,0.708443,-0.072898;0.704682
1,3,1787861860.864284,0.627513,0.030276,-0.160010,0.238143,0.247403,0.207907,0.161145,0.273312,0.077945,0.000000,0.082394,0.000000,0.112973,0.000000,0.161282,0.031679,0.000000,3.000000,0.003418,0.486430,0.455241;-0.171377
0,3,1787861860.964933,0.628214,0.027530,-0.164222,0.238138,0.247386,0.207844,0.161109,0.276105,0.077921,0.000000,0.084538,0.000000,0.113647,0.000000,0.161145,0.031669,0.000000,3.000000,0.005077,1.015490,-0.312859;0.966095
1,3,1787861861.064252,0.650331,0.026917,-0.137207,0.237981,0.249100,0.207449,0.161721,0.276265,0.077856,0.000000,0.083065,0.000000,0.115345,0.000000,0.162009,0.031045,0.000000,3.000000,0.008491,0.734644,0.577086;-0.454614
0,3,1787861861.161704,0.668975,0.022515,-0.114804,0.237933,0.250435,0.207414,0.162350,0.278565,0.077864,0.000000,0.084405,0.000000,0.116296,0.000000,0.162395,0.030610,0.000000,3.000000,0.003565,0.993365,-0.252013;0.960866
1,3,1787861861.263593,0.675473,0.025618,-0.090495,0.237829,0.251117,0.207025,0.162481,0.278723,0.077814,0.000000,0.083483,0.000000,0.117425,0.000000,0.162717,0.030326,0.000000,3.000000,0.010674,1.019227,0.701961;-0.738968
0,3,1787861861.365470,0.675678,0.023360,-0.093409,0.237844,0.251102,0.207012,0.162476,0.280151,0.077800,0.000000,0.084714,0.000000,0.117637,0.000000,0.162502,0.030329,0.000000,3.000000,0.003692,1.035874,-0.347003;0.976025
1,3,1787861861.463653,0.696532,0.025495,-0.040371,0.237778,0.252952,0.206802,0.163290,0.281228,0.077819,0.000000,0.083947,0.000000,0.119462,0.000000,0.163453,0.029730,0.000000,3.000000,0.009961,0.986121,0.708055;-0.686362
1,3,1787861861.864903,0.697151,0.023933,-0.038066,0.237899,0.252947,0.206911,0.163390,0.280358,0.077812,0.000000,0.083061,0.000000,0.119485,0.000000,0.163408,0.029762,0.000000,3.000000,0.002853,0.999664,0.619317;-0.784712
1,3,1787861862.063904,0.695483,0.026871,-0.030227,0.237984,0.252877,0.206550,0.163246,0.282533,0.077743,0.000000,0.083414,0.000000,0.121375,0.000000,0.163498,0.029718,0.000000,3.000000,0.006789,0.797234,0.469959;-0.643989
1,3,1787861862.163861,0.694217,0.028899,-0.026232,0.237973,0.252711,0.205692,0.162803,0.284653,0.077582,0.000000,0.083981,0.000000,0.123090,0.000000,0.163246,0.029586,0.000000,3.000000,0.004655,0.639344,0.353292;-0.532865
1,3,1787861862.761872,0.712299,0.026785,0.000444,0.238057,0.253935,0.205020,0.163188,0.284486,0.077427,0.000000,0.083662,0.000000,0.123397,0.000000,0.163661,0.029103,0.000000,3.000000,0.002321,0.518802,0.264376;-0.446386
1,3,1787861863.261707,0.750097,0.024328,0.073491,0.238240,0.256742,0.204351,0.164434,0.286740,0.077339,0.000000,0.084026,0.000000,0.125375,0.000000,0.164917,0.028183,0.000000,3.000000,0.007947,0.501033,0.457369;-0.204567
1,3,1787861863.362075,0.757567,0.022621,0.086050,0.238241,0.257069,0.203141,0.164109,0.292623,0.077109,0.000000,0.086327,0.000000,0.129187,0.000000,0.164760,0.027846,0.000000,3.000000,0.004904,0.341666,0.335239;-0.065958
1,3,1787861863.862125,0.762599,0.019844,0.083837,0.238382,0.257262,0.202841,0.164154,0.295893,0.077013,0.000000,0.087797,0.000000,0.131084,0.000000,0.164415,0.027754,0.000000,3.000000,0.007334,0.458309,0.387284;0.245067
1,3,1787861864.462307,0.793170,0.020811,0.054735,0.238656,0.259826,0.202872,0.165623,0.301508,0.077073,0.000000,0.089465,0.000000,0.134970,0.000000,0.165738,0.027108,0.000000,3.000000,0.003070,0.340069,0.264159;0.214166
1,3,1787861864.664386,0.794838,0.016552,0.046181,0.238646,0.259670,0.202120,0.165233,0.310552,0.076913,0.000000,0.092878,0.000000,0.140761,0.000000,0.165684,0.027002,0.000000,3.000000,0.008218,0.460027,0.235060;0.395439
1,3,1787861864.962028,0.819101,0.015221,0.001732,0.238792,0.261646,0.201661,0.166147,0.318569,0.076875,0.000000,0.095244,0.000000,0.146451,0.000000,0.166524,0.026446,0.000000,3.000000,0.003613,0.379497,0.208767;0.316914
0,3,1787861865.061755,0.822434,0.001509,-0.009836,0.238756,0.261381,0.201340,0.165862,0.327219,0.076674,0.000000,0.101852,0.000000,0.148693,0.000000,0.166147,0.026410,0.000000,3.000000,0.018247,1.163623,-0.482966;1.058660
1,3,1787861865.163774,0.821232,0.006764,-0.003714,0.238732,0.261288,0.200485,0.165458,0.325992,0.076518,0.000000,0.100270,0.000000,0.149204,0.000000,0.165967,0.026274,0.000000,3.000000,0.010630,0.493926,0.492470;0.037903
0,3,1787861865.265383,0.822648,0.000359,-0.009505,0.238718,0.261063,0.200043,0.165157,0.330701,0.076359,0.000000,0.104240,0.000000,0.150102,0.000000,0.165458,0.026220,0.000000,3.000000,0.008751,0.630766,-0.314054;0.547024
1,3,1787861865.363719,0.819510,0.004954,-0.001497,0.238684,0.260812,0.199042,0.164611,0.331082,0.076224,0.000000,0.103343,0.000000,0.151515,0.000000,0.165230,0.026102,0.000000,3.000000,0.009752,0.433499,0.432332;-0.031792
0,3,1787861865.465426,0.820177,0.000694,-0.005334,0.238699,0.260656,0.198730,0.164413,0.334076,0.076128,0.000000,0.106129,0.000000,0.151819,0.000000,0.164631,0.026066,0.000000,3.000000,0.005772,0.522630,-0.312143;0.419176
0,3,1787861865.566128,0.820572,-0.001853,-0.007614,0.238697,0.260517,0.198364,0.164193,0.335128,0.076045,0.000000,0.107491,0.000000,0.151591,0.000000,0.164413,0.026017,0.000000,3.000000,0.003441,0.402876,-0.233044;0.328632
1,3,1787861865.662028,0.825444,0.002568,-0.015032,0.238682,0.261082,0.197651,0.164199,0.335390,0.076004,0.000000,0.105920,0.000000,0.153465,0.000000,0.164658,0.025759,0.000000,3.000000,0.010237,0.492467,0.484176;-0.089986
0,3,1787861865.765481,0.828943,0.000457,-0.015557,0.238693,0.261289,0.197459,0.164237,0.337032,0.075975,0.000000,0.107484,0.000000,0.153573,0.000000,0.164368,0.025666,0.000000,3.000000,0.002584,0.378175,-0.234731;0.296510
0,3,1787861865.863023,0.829040,-0.000747,-0.016402,0.238693,0.261203,0.197235,0.164103,0.338077,0.075934,0.000000,0.108842,0.000000,0.153302,0.000000,0.164237,0.025636,0.000000,3.000000,0.001475,0.291466,-0.166214;0.239427
0,3,1787861865.964967,0.828896,-0.000562,-0.015732,0.238743,0.261114,0.197027,0.163999,0.337528,0.075900,0.000000,0.109281,0.000000,0.152346,0.000000,0.164152,0.025619,0.000000,3.000000,0.000710,0.208460,-0.064660;0.198178
0,3,1787861866.065124,0.828915,-0.000525,-0.015405,0.238767,0.261029,0.196833,0.163889,0.337887,0.075852,0.000000,0.109923,0.000000,0.152112,0.000000,0.164023,0.025601,0.000000,3.000000,0.000329,0.124551,0.002642;0.124523
1,3,1787861866.161614,0.824996,0.003239,-0.008152,0.238667,0.260931,0.196174,0.163531,0.337692,0.075844,0.000000,0.108073,0.000000,0.153775,0.000000,0.163889,0.025493,0.000000,3.000000,0.009063,0.566466,0.563559;0.057314
0,3,1787861866.262124,0.828748,0.003135,-0.011359,0.238716,0.261207,0.196108,0.163673,0.339157,0.075828,0.000000,0.109256,0.000000,0.154073,0.000000,0.163757,0.025418,0.000000,3.000000,0.000450,0.134844,-0.040138;-0.128732
1,3,1787861866.361931,0.848447,0.004170,-0.041147,0.238715,0.263122,0.195969,0.164622,0.339272,0.075928,0.000000,0.107419,0.000000,0.155925,0.000000,0.164724,0.024953,0.000000,3.000000,0.005789,0.619492,0.605629;-0.130323
0,3,1787861866.464821,0.864487,0.003327,-0.072541,0.238703,0.264599,0.195979,0.165399,0.341645,0.076004,0.000000,0.108840,0.000000,0.156802,0.000000,0.165419,0.024636,0.000000,3.000000,0.000607,0.279042,-0.009922;-0.278865
1,3,1787861866.567169,0.861880,0.005831,-0.066949,0.238650,0.264517,0.195463,0.165129,0.343508,0.076032,0.000000,0.108259,0.000000,0.159217,0.000000,0.165399,0.024552,0.000000,3.000000,0.006658,0.544009,0.508515;-0.193282
0,3,1787861866.662544,0.874272,0.005524,-0.079443,0.238642,0.265693,0.195496,0.165762,0.346909,0.076075,0.000000,0.110327,0.000000,0.160507,0.000000,0.165788,0.024314,0.000000,3.000000,0.000953,0.204207,-0.124544;-0.161831
1,3,1787861866.764261,0.872015,0.007279,-0.074732,0.238610,0.265620,0.195054,0.165534,0.348089,0.076105,0.000000,0.109834,0.000000,0.162150,0.000000,0.165762,0.024239,0.000000,3.000000,0.005511,0.613399,0.545265;-0.280969
1,3,1787861866.864098,0.870364,0.008606,-0.071165,0.238616,0.265518,0.194594,0.165304,0.349891,0.076102,0.000000,0.109615,0.000000,0.164173,0.000000,0.165559,0.024172,0.000000,3.000000,0.004148,0.558512,0.478668;-0.287772
1,3,1787861866.961798,0.869211,0.009556,-0.068581,0.238626,0.265379,0.194054,0.165025,0.351687,0.076061,0.000000,0.109656,0.000000,0.165970,0.000000,0.165324,0.024096,0.000000,3.000000,0.002985,0.502234,0.411026;-0.288613
2,1,1787861867.263482,0.903450,0.003159,-0.036316,0.227963,0.255304,0.186982,0.152110,0.386713,0.070201,0.013040,0.100951,0.019420,0.151423,0.031677,0.166606,0.022554,0.000000,3.000000,0.007880,0.232658,0.067136;-0.109823;0.193807
2,3,1787861867.364787,0.907550,0.009498,-0.031077,0.222222,0.250509,0.180400,0.144682,0.414513,0.067239,0.020655,0.083777,0.030625,0.125844,0.086373,0.152180,0.022222,0.000000,3.000000,0.009189,0.222972,0.130851;0.180539
0,1,1787861867.462285,0.918825,0.012776,-0.004376,0.222175,0.251028,0.180357,0.144905,0.415460,0.067364,0.020664,0.083789,0.030759,0.126515,0.086369,0.145254,0.021966,0.000000,3.000000,0.004111,0.449700,-0.243840;0.351422;-0.138834
0,3,1787861867.565059,0.921204,0.016417,0.004110,0.222050,0.250892,0.180111,0.144693,0.419183,0.067149,0.021275,0.090007,0.031210,0.130756,0.078785,0.145010,0.021915,0.000000,3.000000,0.004655,0.363593,-0.241132;-0.272131
1,3,1787861867.665430,0.917097,0.016411,0.004204,0.221849,0.250670,0.179346,0.144217,0.419760,0.067082,0.021343,0.090931,0.031545,0.135185,0.073674,0.144693,0.021813,0.000000,3.000000,0.004109,0.436800,0.431103;-0.070321
2,1,1787861867.762201,0.917797,0.004171,0.005979,0.217122,0.246809,0.177800,0.139669,0.424210,0.065031,0.024587,0.090170,0.035550,0.133781,0.075092,0.144289,0.021064,0.000000,3.000000,0.012388,0.293747,0.029366;-0.288023;0.049675
2,3,1787861867.866144,0.944658,0.004261,0.061643,0.214842,0.247999,0.175644,0.138511,0.430538,0.064187,0.026607,0.083286,0.038287,0.126275,0.091896,0.140797,0.020456,0.000000,3.000000,0.001414,0.037371,0.012252;-0.035306
0,1,1787861867.964337,0.943205,0.004693,0.060663,0.214765,0.247433,0.175553,0.138166,0.430617,0.064281,0.026622,0.083299,0.038269,0.126253,0.091893,0.138511,0.020420,0.000000,3.000000,0.001805,0.297484,-0.208136;0.149545;-0.151037
0,3,1787861868.061660,0.939980,0.012896,0.066343,0.214666,0.247265,0.175480,0.138015,0.433342,0.064127,0.027059,0.088467,0.038508,0.129125,0.086056,0.138194,0.020428,0.000000,3.000000,0.010486,0.900731,-0.086242;-0.896593
1,3,1787861868.161628,0.935332,0.012415,0.069153,0.214477,0.247166,0.174890,0.137678,0.429981,0.064048,0.027031,0.088104,0.038651,0.130899,0.081249,0.138015,0.020323,0.000000,3.000000,0.005452,0.701174,0.374806;-0.592593
2,1,1787861868.262907,0.930898,-0.001448,0.070583,0.211718,0.244607,0.173902,0.134899,0.432753,0.062805,0.029106,0.087831,0.040996,0.130431,0.081584,0.137758,0.019735,0.000000,3.000000,0.014625,0.469054,-0.105824;-0.441173;-0.119076
2,3,1787861868.361755,0.930573,-0.004941,0.061113,0.210571,0.243938,0.172633,0.133648,0.434195,0.062344,0.029952,0.083329,0.041848,0.124864,0.091860,0.134919,0.019633,0.000000,3.000000,0.010098,0.923548,-0.178732;-0.906088
0,1,1787861868.462281,0.947923,-0.006727,0.077631,0.210551,0.244978,0.172593,0.134134,0.435568,0.062490,0.029970,0.083342,0.042058,0.125851,0.091857,0.134431,0.019334,0.000000,3.000000,0.003279,0.271277,-0.176293;-0.179076;-0.102194
0,3,1787861868.564773,0.945475,-0.003641,0.079020,0.210477,0.244817,0.172229,0.133899,0.433304,0.062306,0.030288,0.086940,0.042035,0.126462,0.085273,0.134134,0.019291,0.000000,3.000000,0.004176,0.806034,-0.100439;-0.799752
1,3,1787861868.663449,0.941126,-0.007049,0.074993,0.210365,0.244427,0.170525,0.133077,0.433053,0.062038,0.030222,0.087494,0.041967,0.129283,0.082049,0.133955,0.019046,0.000000,3.000000,0.006837,0.518401,0.434516;-0.282728
2,3,1787861868.765399,0.936582,0.000927,0.075712,0.209542,0.243481,0.169598,0.131954,0.435601,0.061691,0.030647,0.084852,0.042293,0.125704,0.090415,0.133077,0.019000,0.000000,3.000000,0.009209,1.030125,-0.446002;-0.928569
0,1,1787861868.865097,0.949107,-0.000378,0.102384,0.209583,0.244146,0.169644,0.132311,0.436666,0.061815,0.030661,0.084864,0.042452,0.126462,0.090413,0.132601,0.018802,0.000000,3.000000,0.003061,0.298906,-0.240145;-0.092013;-0.152344
0,3,1787861868.963985,0.948653,0.001117,0.102741,0.209526,0.243837,0.168951,0.131902,0.437139,0.061533,0.030859,0.088725,0.042362,0.127925,0.085734,0.132333,0.018719,0.000000,3.000000,0.001787,0.287013,0.008547;-0.286885
1,3,1787861869.063850,0.954879,-0.004429,0.083712,0.209395,0.244395,0.167450,0.131615,0.437105,0.061346,0.030818,0.089075,0.042440,0.130526,0.082900,0.132331,0.018326,0.000000,3.000000,0.014962,0.579099,0.542202;0.203402
0,1,1787861869.165100,0.953043,-0.004196,0.083048,0.209322,0.243900,0.167376,0.131318,0.437192,0.061425,0.030830,0.089075,0.042428,0.130535,0.082899,0.131615,0.018304,0.000000,3.000000,0.001966,0.351336,-0.295503;0.132250;-0.136473
0,3,1787861869.265989,0.953324,-0.004759,0.083058,0.209348,0.243683,0.167134,0.131142,0.439708,0.061298,0.030915,0.092501,0.042360,0.131829,0.080805,0.131352,0.018289,0.000000,3.000000,0.000628,0.126394,-0.009552;0.126033
1,3,1787861869.361843,0.950673,-0.008103,0.074506,0.209244,0.243609,0.166359,0.130804,0.440684,0.061238,0.030900,0.092724,0.042364,0.133821,0.079636,0.131142,0.018140,0.000000,3.000000,0.009558,0.556431,0.493210;0.257603
0,1,1787861869.465780,0.949545,-0.007336,0.074149,0.209267,0.243155,0.166409,0.130609,0.440766,0.061310,0.030911,0.092721,0.042352,0.133836,0.079636,0.130884,0.018153,0.000000,3.000000,0.001410,0.240300,-0.171474;0.142288;-0.089974
0,3,1787861869.566608,0.949586,-0.007161,0.074399,0.209285,0.243057,0.166392,0.130563,0.444031,0.061272,0.030960,0.095710,0.042335,0.134973,0.078781,0.130629,0.018154,0.000000,3.000000,0.000307,0.067088,-0.063287;0.022261
1,3,1787861869.663691,0.947225,-0.009048,0.066727,0.209213,0.243039,0.165894,0.130359,0.445013,0.061264,0.030952,0.095643,0.042343,0.136418,0.078392,0.130563,0.018043,0.000000,3.000000,0.008246,0.645487,0.530702;0.367437
0,1,1787861869.765028,0.946069,-0.007764,0.066473,0.209238,0.242615,0.165949,0.130182,0.445095,0.061330,0.030964,0.095638,0.042331,0.136440,0.078392,0.130439,0.018058,0.000000,3.000000,0.001747,0.264830,-0.173843;0.183731;-0.078464
0,3,1787861869.862154,0.971293,-0.006326,0.026707,0.209298,0.244612,0.166011,0.131200,0.450001,0.061400,0.030988,0.097962,0.042630,0.138868,0.078152,0.131236,0.017717,0.000000,3.000000,0.000280,0.202786,-0.200753;0.028643
1,3,1787861869.964268,0.980728,-0.004139,0.004139,0.209268,0.245482,0.165949,0.131593,0.448406,0.061450,0.030957,0.096541,0.042769,0.139533,0.077156,0.131654,0.017527,0.000000,3.000000,0.003076,0.508132,0.416196;0.291511
0,1,1787861870.064834,0.997895,-0.001286,-0.031107,0.209216,0.246526,0.165907,0.132072,0.449925,0.061594,0.030969,0.096543,0.042978,0.140685,0.077156,0.132383,0.017262,0.000000,3.000000,0.003432,0.380693,-0.218010;0.307033;-0.055943
0,3,1787861870.162184,0.997889,-0.002463,-0.031495,0.209212,0.246451,0.165903,0.132032,0.453292,0.061582,0.030975,0.098768,0.042970,0.141701,0.077295,0.132072,0.017255,0.000000,3.000000,0.001240,0.341537,-0.257194;0.224719
1,3,1787861870.263685,0.996602,-0.000799,-0.031235,0.209215,0.246381,0.165874,0.131989,0.450632,0.061586,0.030948,0.097125,0.042965,0.141492,0.076516,0.132059,0.017229,0.000000,3.000000,0.002120,0.372755,0.359225;0.099515
2,3,1787861870.364514,0.992856,-0.000950,-0.039270,0.208306,0.246195,0.165594,0.131425,0.456521,0.061283,0.031868,0.093424,0.043748,0.138524,0.087675,0.132009,0.017178,0.000000,3.000000,0.008866,0.959351,-0.463408;-0.840004
0,1,1787861870.465824,0.991031,0.003251,-0.039012,0.208239,0.245645,0.165531,0.131106,0.456591,0.061350,0.031878,0.093436,0.043735,0.138519,0.087673,0.131425,0.017158,0.000000,3.000000,0.004588,0.460384,-0.288691;0.358283;-0.015628
0,3,1787861870.564347,0.991558,0.002906,-0.038421,0.208324,0.245569,0.165602,0.131127,0.458241,0.061311,0.031988,0.096258,0.043749,0.139735,0.085201,0.131186,0.017182,0.000000,3.000000,0.000864,0.242189,-0.140892;0.196989
1,3,1787861870.664219,0.989152,0.002596,-0.041990,0.208248,0.245568,0.165249,0.130978,0.458308,0.061300,0.031988,0.096242,0.043797,0.141185,0.083795,0.131147,0.017088,0.000000,3.000000,0.004316,0.437008,0.402236;0.170827
0,1,1787861870.765110,1.013932,0.005775,-0.093649,0.208241,0.247354,0.165289,0.131869,0.460491,0.061484,0.031998,0.096256,0.044109,0.142851,0.083794,0.132181,0.016746,0.000000,3.000000,0.005473,0.522385,-0.354367;0.382265;0.034413
0,3,1787861870.866307,1.020148,0.005147,-0.100723,0.208238,0.247831,0.165294,0.132105,0.462645,0.061504,0.032054,0.098238,0.044190,0.143944,0.082716,0.132132,0.016661,0.000000,3.000000,0.000286,0.320050,-0.304998;0.096996
1,3,1787861870.963628,1.018229,0.005087,-0.100355,0.208174,0.247829,0.165059,0.132000,0.462560,0.061510,0.032048,0.097876,0.044213,0.145017,0.081896,0.132107,0.016591,0.000000,3.000000,0.001955,0.382476,0.361530;-0.124836
0,1,1787861871.066127,1.016221,0.010192,-0.099860,0.208111,0.247222,0.165001,0.131654,0.462625,0.061575,0.032059,0.097897,0.044199,0.145001,0.081894,0.132000,0.016570,0.000000,3.000000,0.005508,0.508995,-0.350678;0.367061;0.036986
0,3,1787861871.165118,1.016396,0.008822,-0.098697,0.208176,0.247181,0.165068,0.131683,0.464204,0.061577,0.032088,0.099662,0.044196,0.145436,0.081245,0.131712,0.016576,0.000000,3.000000,0.001806,0.457237,-0.174684;0.422553
